Motion Vectors for input frame = 1, reference frame = 0
block, mb_type, partitionType, MV[0].x, MV[0].y, MV[1].x, MV[1].y, MV[2].x, MV[2].y, MV[3].x, MV[3].y, cost
4455, 1, 3, -3, -3, 10, -15, -3, -3, 10, -15, 393
4456, 1, 0, -4, -7, -4, -7, -4, -7, -4, -7, 292
4457, 1, 3, -8, -4, -6, -4, -8, -4, -6, -4, 430
4458, 1, 1, -6, -2, -6, 0, -6, -4, -7, -3, 1009
4459, 1, 1, -7, -1, -4, -4, -4, -7, -5, -8, 1700
4460, 1, 3, -4, -10, 34, -21, -4, -10, 34, -21, 456
4461, 1, 2, -7, -13, -7, -13, 20, -40, 20, -40, 293
4462, 1, 1, -63, 1, -21, -15, -35, -6, -53, 8, 317
4463, 1, 1, 4, -9, 4, -4, 45, 17, 2, -10, 387
4464, 1, 0, 4, -4, 4, -4, 4, -4, 4, -4, 130
4465, 1, 1, -10, -4, -7, -4, 12, 8, -19, -4, 134
4466, 1, 0, -7, -4, -7, -4, -7, -4, -7, -4, 264
4467, 1, 1, 5, -4, 6, -2, 4, -4, 5, -3, 533
4468, 1, 2, 4, -3, 4, -3, 4, -5, 4, -5, 620
4469, 1, 2, 4, -5, 4, -5, 4, -4, 4, -4, 86
4470, 1, 0, -6, -4, -6, -4, -6, -4, -6, -4, 221
4471, 1, 2, -7, -2, -7, -2, -4, -4, -4, -4, 874
4472, 1, 0, -7, -3, -7, -3, -7, -3, -7, -3, 1956
4473, 1, 2, -8, -7, -8, -7, -7, -2, -7, -2, 559
4474, 1, 1, -8, -3, -6, -1, -6, -2, -6, -5, 598
4475, 1, 1, -6, -5, -3, -5, -6, -4, -6, -4, 1180
4476, 1, 1, -6, -16, -6, -6, -18, -4, -2, -5, 831
4477, 1, 1, -11, -2, 1, -51, 36, -32, -16, 26, 413
4478, 1, 2, -4, 35, -4, 35, -7, 1, -7, 1, 156
4479, 1, 0, -39, -4, -39, -4, -39, -4, -39, -4, 205
4480, 1, 0, -65, 4, -65, 4, -65, 4, -65, 4, 348
4481, 1, 1, 9, -53, 0, -44, 20, -14, -8, -4, 365
4482, 1, 2, -12, 2, -12, 2, -7, -5, -7, -5, 465
4483, 1, 1, -1, -3, -10, -2, -9, -6, -4, -12, 1104
4484, 1, 3, -2, -5, -8, -8, -2, -5, -8, -8, 437
4485, 1, 2, 8, -82, 8, -82, -22, 44, -22, 44, 476
4486, 1, 0, -7, 76, -7, 76, -7, 76, -7, 76, 540
4487, 1, 1, -32, -27, -9, -4, -9, -3, -8, -3, 937
4488, 1, 3, -7, -4, -6, -5, -7, -4, -6, -5, 1889
4489, 1, 1, -6, -6, -34, -4, -9, -5, -10, -6, 1159
4490, 1, 1, -7, -6, -6, -6, -7, -5, -6, -5, 1690
4491, 1, 1, -48, -5, -9, -3, -5, -4, -10, -3, 2253
4492, 1, 1, -8, -3, -9, -3, -9, -4, -9, -4, 1274
4493, 1, 3, -9, -4, -6, -6, -9, -4, -6, -6, 1987
4494, 1, 1, -7, -6, -7, -5, -7, -5, 15, 81, 1771
4495, 1, 0, -10, -4, -10, -4, -10, -4, -10, -4, 1485
4496, 1, 3, -11, -5, -9, -5, -11, -5, -9, -5, 1513
4497, 1, 1, -10, -6, -10, -4, -7, -4, -8, -6, 2864
4498, 1, 1, -8, -5, 12, -6, 39, -6, -9, 29, 582
4499, 1, 0, 10, -38, 10, -38, 10, -38, 10, -38, 315
4500, 1, 0, -6, -46, -6, -46, -6, -46, -6, -46, 218
4501, 1, 3, -8, -19, 21, -4, -8, -19, 21, -4, 880
4502, 1, 1, -3, 1, -5, -3, 24, 0, -6, -1, 871
4503, 1, 0, -6, -5, -6, -5, -6, -5, -6, -5, 1099
4504, 1, 2, -6, -3, -6, -3, -48, -4, -48, -4, 1008
4505, 1, 1, -6, -2, 29, -3, 60, -4, 63, -5, 970
4506, 1, 1, -6, -4, 15, -17, 49, -5, 25, -4, 788
4507, 1, 0, 29, -4, 29, -4, 29, -4, 29, -4, 446
4508, 1, 1, 10, 12, -4, -15, 6, -2, -12, -6, 750
4509, 1, 0, -11, -12, -11, -12, -11, -12, -11, -12, 585
4510, 1, 1, 0, -30, -42, -19, -19, -5, -10, -6, 608
4511, 1, 2, -65, -17, -65, -17, -10, -8, -10, -8, 649
4512, 1, 3, -12, -8, -13, -5, -12, -8, -13, -5, 837
4513, 1, 1, -11, -5, -10, -6, -13, -6, -12, -6, 742
4514, 1, 1, -14, -8, -14, -6, -12, -6, -12, -7, 578
4515, 1, 2, -8, -8, -8, -8, -11, -8, -11, -8, 494
4516, 1, 0, -12, -8, -12, -8, -12, -8, -12, -8, 313
4517, 1, 2, -14, -6, -14, -6, -12, -7, -12, -7, 401
4518, 1, 2, -12, -6, -12, -6, -12, -7, -12, -7, 392
4519, 1, 2, -14, -6, -14, -6, -15, -7, -15, -7, 947
4520, 1, 2, -14, -6, -14, -6, -16, -8, -16, -8, 260
4521, 1, 3, -13, -9, -16, -11, -13, -9, -16, -11, 605
4522, 1, 3, -12, -9, -19, -5, -12, -9, -19, -5, 517
4523, 1, 1, -15, -8, -80, -6, -15, -7, -13, -5, 465
4524, 1, 1, -16, -8, -17, -5, -15, -5, -16, -5, 526
4525, 1, 2, -17, -5, -17, -5, -13, -7, -13, -7, 346
4526, 1, 2, -48, -8, -48, -8, -14, -9, -14, -9, 442
4527, 1, 3, -23, -6, -25, -9, -23, -6, -25, -9, 1144
4528, 1, 1, -15, -5, -15, -9, -15, -8, -11, -7, 910
4529, 1, 1, -15, -9, -11, -6, -11, -6, -14, -7, 1608
4530, 1, 2, -14, -6, -14, -6, -15, -8, -15, -8, 397
4531, 1, 0, -16, -8, -16, -8, -16, -8, -16, -8, 616
4532, 1, 2, -21, -7, -21, -7, -15, -8, -15, -8, 445
4533, 1, 1, -20, -6, -18, -6, -18, -6, -16, -8, 676
4534, 1, 1, -8, -8, -13, -4, -17, -9, -19, -9, 703
4535, 1, 0, -15, -7, -15, -7, -15, -7, -15, -7, 377
4536, 1, 0, -20, -8, -20, -8, -20, -8, -20, -8, 216
4537, 1, 2, -20, -7, -20, -7, -20, -8, -20, -8, 301
4538, 1, 0, -20, -8, -20, -8, -20, -8, -20, -8, 259
4539, 1, 2, -18, -8, -18, -8, -20, -8, -20, -8, 235
4540, 1, 0, -20, -11, -20, -11, -20, -11, -20, -11, 90
4541, 1, 0, -21, -8, -21, -8, -21, -8, -21, -8, 147
4542, 1, 0, -20, -8, -20, -8, -20, -8, -20, -8, 100
4543, 1, 1, -24, -8, -22, -8, -22, -8, -22, -10, 130
4544, 1, 3, -22, -10, -36, -6, -22, -10, -36, -6, 243
4545, 1, 0, -26, -8, -26, -8, -26, -8, -26, -8, 314
4546, 1, 3, -24, -8, -23, -7, -24, -8, -23, -7, 1426
4547, 1, 1, -21, -7, -22, -8, -22, -8, -22, -6, 678
4548, 1, 1, -25, -9, -21, -9, -25, -8, -22, -8, 1161
4549, 1, 0, -24, -8, -24, -8, -24, -8, -24, -8, 977
4550, 1, 2, -24, -8, -24, -8, -22, -6, -22, -6, 860
4551, 1, 3, -24, -8, -32, -8, -24, -8, -32, -8, 484
4552, 1, 1, -21, -17, -32, -12, -28, -4, -32, -10, 471
4553, 1, 1, -49, -12, -29, -13, -42, -13, -61, -15, 566
4554, 1, 1, -27, -7, -25, -7, -23, -8, -26, -8, 1032
4555, 1, 1, -24, -8, -28, -8, -24, -13, -11, -12, 563
4556, 1, 2, -27, -7, -27, -7, -27, -13, -27, -13, 1063
4557, 1, 1, -25, -5, -28, -4, -8, 8, -28, -8, 486
4558, 1, 1, -28, -4, 1, -9, -28, -9, -32, -12, 583
4559, 1, 1, -24, -8, -2, 2, -29, -12, -23, -9, 888
4560, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4561, 1, 0, -8, 0, -8, 0, -8, 0, -8, 0, 52
4562, 1, 0, -11, 0, -11, 0, -11, 0, -11, 0, 70
4563, 1, 0, -4, 0, -4, 0, -4, 0, -4, 0, 140
4564, 1, 0, -4, 0, -4, 0, -4, 0, -4, 0, 60
4565, 1, 0, -4, 0, -4, 0, -4, 0, -4, 0, 8
4566, 1, 0, -4, 0, -4, 0, -4, 0, -4, 0, 40
4567, 1, 0, -4, 0, -4, 0, -4, 0, -4, 0, 124
4568, 1, 0, -6, -2, -6, -2, -6, -2, -6, -2, 388
4569, 1, 1, 1, -6, 1, -6, -4, 0, 2, -2, 935
4570, 1, 2, -8, 0, -8, 0, -4, -8, -4, -8, 208
4571, 1, 1, -8, -3, -1, -2, -4, -4, -6, -2, 290
4572, 1, 0, -8, -8, -8, -8, -8, -8, -8, -8, 400
4573, 1, 1, -5, 5, -4, 8, -4, 3, -6, -3, 524
4574, 1, 1, -12, 0, 1, -13, -5, -3, 14, -7, 958
4575, 1, 3, 2, -7, -16, -4, 2, -7, -16, -4, 598
4576, 1, 1, -8, -3, 3, -5, 8, -4, -5, -5, 929
4577, 1, 2, -4, -4, -4, -4, -3, -3, -3, -3, 1245
4578, 1, 3, -5, -4, 1, -4, -5, -4, 1, -4, 2426
4579, 1, 1, -3, -6, -2, -15, 15, 9, 5, 0, 2265
4580, 1, 3, 0, -1, 26, -18, 0, -1, 26, -18, 910
4581, 1, 0, -4, -4, -4, -4, -4, -4, -4, -4, 429
4582, 1, 1, -20, -4, -37, -5, -2, -5, -1, -5, 1275
4583, 1, 1, 33, -13, 9, -8, -5, -4, -1, -4, 1377
4584, 1, 2, 1, -5, 1, -5, -1, -4, -1, -4, 1075
4585, 1, 0, 7, -2, 7, -2, 7, -2, 7, -2, 364
4586, 1, 1, -4, -4, -3, -5, -3, -4, -3, -4, 734
4587, 1, 3, -3, -4, 5, -5, -3, -4, 5, -5, 1142
4588, 1, 3, 4, -5, 4, -4, 4, -5, 4, -4, 549
4589, 1, 1, 3, -4, 4, -4, 1, -11, 7, -3, 962
4590, 1, 0, -4, -4, -4, -4, -4, -4, -4, -4, 221
4591, 1, 0, -4, -5, -4, -5, -4, -5, -4, -5, 901
4592, 1, 3, -1, -5, -5, -5, -1, -5, -5, -5, 319
4593, 1, 0, -6, -2, -6, -2, -6, -2, -6, -2, 199
4594, 1, 3, -8, -5, -5, -3, -8, -5, -5, -3, 718
4595, 1, 1, -6, -4, -5, -4, -5, -6, -4, -5, 1579
4596, 1, 2, -4, -5, -4, -5, -2, -3, -2, -3, 957
4597, 1, 2, 33, 30, 33, 30, 23, -13, 23, -13, 408
4598, 1, 1, 8, 16, -8, -16, 10, -1, -8, -48, 145
4599, 1, 2, -16, -30, -16, -30, -13, -24, -13, -24, 247
4600, 1, 1, -38, -26, -46, -10, -21, 41, -40, -24, 412
4601, 1, 1, 16, -16, -12, -46, 31, -20, -12, -50, 359
4602, 1, 0, -8, -5, -8, -5, -8, -5, -8, -5, 726
4603, 1, 1, -3, -6, -3, -9, -3, -6, -4, 9, 1727
4604, 1, 2, 0, -6, 0, -6, -8, 4, -8, 4, 603
4605, 1, 1, -14, 39, 13, 16, 59, 45, 11, 56, 286
4606, 1, 3, -48, 16, -10, 22, -48, 16, -10, 22, 373
4607, 1, 2, -7, -5, -7, -5, -6, -6, -6, -6, 1686
4608, 1, 3, -6, -7, -6, -2, -6, -7, -6, -2, 2636
4609, 1, 1, -10, -5, -8, -3, -3, 1, 22, -4, 1249
4610, 1, 3, -7, -3, -5, -4, -7, -3, -5, -4, 1157
4611, 1, 1, -5, -4, -6, -6, -6, -4, -6, -33, 1060
4612, 1, 1, -13, -5, -9, -13, 2, -46, -49, -33, 1122
4613, 1, 0, -7, -6, -7, -6, -7, -6, -7, -6, 1797
4614, 1, 0, -7, -5, -7, -5, -7, -5, -7, -5, 1416
4615, 1, 1, -9, -5, -10, -4, -26, 42, -4, -4, 1221
4616, 1, 1, -9, -3, -7, -7, -10, -4, -8, -8, 2773
4617, 1, 1, -8, -6, -6, -6, -9, -5, -1, -4, 2148
4618, 1, 1, 4, 10, 41, -51, 12, -10, -14, 62, 327
4619, 1, 0, 11, -80, 11, -80, 11, -80, 11, -80, 214
4620, 1, 3, -17, -80, -50, -51, -17, -80, -50, -51, 258
4621, 1, 0, -7, -8, -7, -8, -7, -8, -7, -8, 1368
4622, 1, 3, -2, -6, -3, -8, -2, -6, -3, -8, 1469
4623, 1, 1, -19, -9, -7, -7, 3, -17, -19, 6, 1454
4624, 1, 1, 1, -7, -3, -7, -6, -2, 85, -10, 1488
4625, 1, 1, 68, -8, 77, -8, 50, -14, 21, -14, 1109
4626, 1, 0, -4, -8, -4, -8, -4, -8, -4, -8, 1429
4627, 1, 1, -12, -8, -8, -8, -23, -11, -8, -14, 1339
4628, 1, 1, -5, -8, -10, -9, -5, 30, 29, 42, 1739
4629, 1, 1, -10, -10, -11, -11, -10, -33, -4, -32, 2447
4630, 1, 1, -38, -17, -11, -7, -11, -6, -9, -7, 2537
4631, 1, 1, -7, -7, -17, -7, -8, -7, -7, -6, 1686
4632, 1, 1, -8, -6, 3, -6, -7, -6, -10, -6, 1441
4633, 1, 1, -11, -6, -12, -7, -14, -6, -11, -9, 1322
4634, 1, 1, -12, -6, -12, -5, -12, -8, -12, -6, 1428
4635, 1, 1, -10, -7, -11, -8, -13, -6, -12, -6, 1514
4636, 1, 2, -11, -8, -11, -8, -12, -6, -12, -6, 2054
4637, 1, 1, -11, -7, -10, -8, -9, -7, -11, -7, 1753
4638, 1, 2, -12, -7, -12, -7, -11, -7, -11, -7, 1964
4639, 1, 1, -9, -7, -17, -7, -5, -8, -15, -7, 1294
4640, 1, 0, -13, -7, -13, -7, -13, -7, -13, -7, 1339
4641, 1, 1, -15, -6, -15, 7, -12, -7, -18, -7, 1155
4642, 1, 2, -13, -7, -13, -7, -10, -6, -10, -6, 1195
4643, 1, 3, -14, -6, -13, -7, -14, -6, -13, -7, 1356
4644, 1, 2, -19, -7, -19, -7, -11, -5, -11, -5, 1067
4645, 1, 1, -11, -9, -14, -11, -12, -5, -14, -6, 871
4646, 1, 1, -16, -15, -14, -6, -12, -4, -14, -5, 755
4647, 1, 1, -14, -6, -17, -6, -14, -6, -12, -5, 1704
4648, 1, 1, -6, -12, -14, -7, -14, -6, -15, -7, 1678
4649, 1, 1, -12, -9, -12, -8, -13, -8, -12, -7, 1633
4650, 1, 1, -14, -7, -15, -8, -14, -6, -13, -7, 627
4651, 1, 3, -19, -7, -13, -7, -19, -7, -13, -7, 1200
4652, 1, 2, -15, -7, -15, -7, -16, -5, -16, -5, 897
4653, 1, 1, -18, -6, -17, -6, -15, -4, -19, -7, 1332
4654, 1, 1, -19, -8, -18, -6, -19, -8, -19, -7, 2194
4655, 1, 3, -19, -7, -17, -8, -19, -7, -17, -8, 2315
4656, 1, 1, -16, -6, -20, -6, -18, -6, -19, -7, 280
4657, 1, 2, -20, -8, -20, -8, -19, -8, -19, -8, 597
4658, 1, 0, -20, -8, -20, -8, -20, -8, -20, -8, 995
4659, 1, 3, -19, -9, -16, -7, -19, -9, -16, -7, 468
4660, 1, 2, -20, -8, -20, -8, -21, -7, -21, -7, 964
4661, 1, 1, -20, -8, -20, -8, -21, -7, -20, -8, 511
4662, 1, 1, -20, -8, -21, -7, -22, -6, -22, -10, 503
4663, 1, 1, -21, -8, -21, -9, -17, -7, -22, -6, 1337
4664, 1, 1, -20, -9, -16, -8, -22, -6, -23, -10, 459
4665, 1, 2, -24, -8, -24, -8, -22, -10, -22, -10, 505
4666, 1, 2, -18, -6, -18, -6, -20, -8, -20, -8, 278
4667, 1, 2, -20, -8, -20, -8, -28, -9, -28, -9, 376
4668, 1, 1, -25, -8, -23, -7, -24, -9, -24, -8, 1454
4669, 1, 1, -23, -9, -23, -9, -22, -8, -24, -8, 1328
4670, 1, 2, -22, -10, -22, -10, -24, -8, -24, -8, 806
4671, 1, 0, -24, -8, -24, -8, -24, -8, -24, -8, 542
4672, 1, 0, -24, -8, -24, -8, -24, -8, -24, -8, 687
4673, 1, 1, -22, -6, -26, -8, -23, -11, -23, -11, 574
4674, 1, 1, -20, -4, -27, -7, 26, 1, -16, -8, 619
4675, 1, 1, -23, -7, -8, -4, -6, -14, -35, -11, 650
4676, 1, 1, -32, -8, -23, -5, -25, -10, -30, -13, 868
4677, 1, 1, 0, 3, -20, -8, 18, 6, -20, -21, 410
4678, 1, 1, -28, -8, -30, -8, -27, -11, -27, -10, 1186
4679, 1, 1, -26, -10, -23, -6, -24, -11, -25, -8, 1463
4680, 1, 0, 0, -2, 0, -2, 0, -2, 0, -2, 86
4681, 1, 0, -8, 0, -8, 0, -8, 0, -8, 0, 100
4682, 1, 0, -4, 0, -4, 0, -4, 0, -4, 0, 54
4683, 1, 0, -5, -4, -5, -4, -5, -4, -5, -4, 123
4684, 1, 2, -4, -2, -4, -2, -4, -4, -4, -4, 82
4685, 1, 0, -4, -4, -4, -4, -4, -4, -4, -4, 51
4686, 1, 0, -4, -4, -4, -4, -4, -4, -4, -4, 56
4687, 1, 0, -6, -2, -6, -2, -6, -2, -6, -2, 109
4688, 1, 3, 0, 0, -7, -2, 0, 0, -7, -2, 138
4689, 1, 2, 4, 0, 4, 0, -5, -2, -5, -2, 112
4690, 1, 1, -4, -4, -6, -6, -4, -4, -2, -2, 367
4691, 1, 1, 2, -4, -4, -1, -4, 0, -4, 0, 333
4692, 1, 0, -2, -2, -2, -2, -2, -2, -2, -2, 276
4693, 1, 1, -8, -2, -17, 7, -10, -2, 10, 6, 446
4694, 1, 2, -9, 6, -9, 6, 0, 0, 0, 0, 440
4695, 1, 2, -11, 4, -11, 4, 9, 0, 9, 0, 582
4696, 1, 1, -11, 3, 1, -2, -3, -1, -2, -2, 597
4697, 1, 3, -4, 0, -4, -2, -4, 0, -4, -2, 414
4698, 1, 1, -2, 2, 0, -5, -2, -2, -2, -3, 1305
4699, 1, 1, 0, 0, -2, 0, -1, -2, -16, -5, 771
4700, 1, 3, -4, 0, -6, -9, -4, 0, -6, -9, 880
4701, 1, 1, -36, -8, -50, 14, 62, 14, -6, 6, 894
4702, 1, 2, -1, -2, -1, -2, 14, 2, 14, 2, 833
4703, 1, 1, -32, 19, 29, -4, 24, 8, -4, 8, 733
4704, 1, 0, -2, -3, -2, -3, -2, -3, -2, -3, 862
4705, 1, 1, 8, -4, 4, -5, -51, -14, -4, 20, 724
4706, 1, 1, 2, -4, -2, -5, 7, -3, 3, -5, 456
4707, 1, 1, -2, -4, 3, -3, -1, -5, -2, -6, 313
4708, 1, 2, 4, -5, 4, -5, 8, 3, 8, 3, 604
4709, 1, 1, 17, 21, 4, -5, 8, 4, -54, 12, 1160
4710, 1, 1, -5, -5, -4, -8, -3, -5, -4, -4, 833
4711, 1, 2, -4, -4, -4, -4, -2, -6, -2, -6, 279
4712, 1, 1, -2, -3, -5, -4, -2, -6, 7, -3, 256
4713, 1, 2, -4, 4, -4, 4, -6, -2, -6, -2, 159
4714, 1, 2, -5, -2, -5, -2, -6, -2, -6, -2, 330
4715, 1, 1, -5, -5, -1, -4, -2, -2, -1, -4, 1436
4716, 1, 3, 0, -4, 39, -1, 0, -4, 39, -1, 392
4717, 1, 3, -10, -2, 24, -36, -10, -2, 24, -36, 317
4718, 1, 0, 15, -57, 15, -57, 15, -57, 15, -57, 256
4719, 1, 3, -11, -81, -48, -37, -11, -81, -48, -37, 293
4720, 1, 2, -4, 0, -4, 0, -2, -6, -2, -6, 461
4721, 1, 1, -14, -10, -6, -33, -6, -4, -2, -6, 405
4722, 1, 1, -4, -32, -6, -5, -3, -5, -4, -5, 747
4723, 1, 1, -4, -5, -3, -5, -3, -2, -1, -5, 1566
4724, 1, 3, 44, 4, 86, 42, 44, 4, 86, 42, 369
4725, 1, 3, 54, 38, 34, 46, 54, 38, 34, 46, 318
4726, 1, 3, 2, 31, -8, -4, 2, 31, -8, -4, 352
4727, 1, 3, -4, -6, -6, -5, -4, -6, -6, -5, 1524
4728, 1, 1, -6, 1, 23, 13, -6, -3, 24, -19, 1641
4729, 1, 1, 29, -31, -24, -24, 0, -44, -19, -58, 883
4730, 1, 0, -6, -6, -6, -6, -6, -6, -6, -6, 963
4731, 1, 1, -6, -7, -5, -32, 29, -54, 9, 31, 1014
4732, 1, 1, -11, -47, -7, -45, -49, -11, -58, -3, 1565
4733, 1, 0, -6, -6, -6, -6, -6, -6, -6, -6, 1642
4734, 1, 1, -5, -8, -8, -6, -15, 55, 8, -32, 799
4735, 1, 1, -30, -6, -35, -5, -22, -31, -48, -8, 736
4736, 1, 2, -8, -4, -8, -4, -6, -7, -6, -7, 1721
4737, 1, 1, -17, -48, -1, -6, -2, -3, 6, 28, 1564
4738, 1, 2, -8, 60, -8, 60, 0, 8, 0, 8, 338
4739, 1, 1, -29, 37, 37, -81, -37, 6, -50, -2, 321
4740, 1, 3, 4, -48, -19, -31, 4, -48, -19, -31, 277
4741, 1, 3, -7, -8, -4, -6, -7, -8, -4, -6, 1994
4742, 1, 3, -3, -5, -8, -5, -3, -5, -8, -5, 2105
4743, 1, 2, -3, -8, -3, -8, -5, -7, -5, -7, 2510
4744, 1, 1, 90, -10, 106, -29, -4, -9, -5, -7, 2071
4745, 1, 1, 58, -32, -4, -10, -6, -8, -4, -9, 2149
4746, 1, 1, -1, -30, -6, -9, -5, -9, -6, -8, 1890
4747, 1, 1, -9, -45, -8, -16, -10, -33, -8, -36, 1611
4748, 1, 2, -5, -1, -5, -1, -4, -25, -4, -25, 1854
4749, 1, 3, -8, -7, -9, -5, -8, -7, -9, -5, 1349
4750, 1, 3, -12, -7, -9, -7, -12, -7, -9, -7, 2096
4751, 1, 1, -8, -6, -6, -9, -8, -7, -7, -6, 1402
4752, 1, 2, -10, -6, -10, -6, -9, -6, -9, -6, 1449
4753, 1, 1, -14, -6, -9, -13, -11, -7, -10, -7, 1892
4754, 1, 1, -13, -7, -10, -5, -10, -6, -11, -6, 1635
4755, 1, 2, -12, -6, -12, -6, -10, -7, -10, -7, 1145
4756, 1, 1, 6, -8, -10, -2, -11, -7, -9, -9, 1348
4757, 1, 1, -13, -5, -10, -6, -12, -9, -10, -8, 1192
4758, 1, 0, -12, -6, -12, -6, -12, -6, -12, -6, 998
4759, 1, 3, -14, -7, -10, -8, -14, -7, -10, -8, 1577
4760, 1, 1, 6, -8, -14, -7, -1, -8, -13, -7, 1428
4761, 1, 1, -11, -5, -17, -6, -11, -7, -12, -6, 1208
4762, 1, 2, -3, -7, -3, -7, -14, -7, -14, -7, 1289
4763, 1, 0, -11, -7, -11, -7, -11, -7, -11, -7, 1145
4764, 1, 1, 1, -7, -14, -8, -12, -4, -4, -4, 576
4765, 1, 2, -12, -8, -12, -8, -12, -4, -12, -4, 520
4766, 1, 2, -12, -8, -12, -8, -12, -4, -12, -4, 473
4767, 1, 1, -16, 4, -11, -6, -11, -6, -14, 6, 1062
4768, 1, 2, -14, -7, -14, -7, -11, -8, -11, -8, 940
4769, 1, 2, -12, -7, -12, -7, -11, -7, -11, -7, 1024
4770, 1, 1, -16, -8, -14, -6, -10, -6, -14, -8, 405
4771, 1, 1, -14, -7, -12, -8, -14, -6, -11, -7, 303
4772, 1, 1, -14, -10, -16, -4, -15, -7, -17, -7, 680
4773, 1, 1, -10, -2, -18, -6, -15, -7, -15, -7, 701
4774, 1, 2, -18, -6, -18, -6, -15, -7, -15, -7, 860
4775, 1, 0, -17, -7, -17, -7, -17, -7, -17, -7, 549
4776, 1, 0, -19, -8, -19, -8, -19, -8, -19, -8, 433
4777, 1, 3, -19, -7, -17, -8, -19, -7, -17, -8, 1502
4778, 1, 2, -20, -7, -20, -7, -18, -6, -18, -6, 503
4779, 1, 1, -19, -7, -17, -7, -21, -7, -18, -6, 1167
4780, 1, 1, -18, -7, -20, -8, -16, -8, -18, -10, 460
4781, 1, 1, -18, -8, -21, -7, -18, -9, -11, -9, 254
4782, 1, 1, -22, -4, -22, -7, -20, -8, -28, -6, 465
4783, 1, 0, -20, -8, -20, -8, -20, -8, -20, -8, 1223
4784, 1, 1, -21, -9, -23, -8, -23, -9, -17, -12, 1175
4785, 1, 3, -21, -7, -20, -8, -21, -7, -20, -8, 1249
4786, 1, 0, -20, -8, -20, -8, -20, -8, -20, -8, 310
4787, 1, 1, -20, -8, -25, -7, -18, -8, -22, -12, 324
4788, 1, 1, -23, -8, -21, -9, -21, -7, -21, -7, 1187
4789, 1, 1, -24, -8, -20, -8, -19, -8, -20, -8, 721
4790, 1, 1, -24, -9, -22, -11, -25, -10, -26, -10, 889
4791, 1, 1, -24, -10, -19, -10, -22, -10, -19, -8, 837
4792, 1, 2, -27, -9, -27, -9, -25, -9, -25, -9, 1074
4793, 1, 1, -22, -8, -21, -8, -20, -8, -20, -8, 1120
4794, 1, 1, -12, -4, -26, -9, -15, 1, -27, -7, 432
4795, 1, 1, -8, -21, -11, 7, -51, -43, -21, -10, 674
4796, 1, 1, -24, -7, -17, -10, -19, -3, -22, -4, 682
4797, 1, 1, -15, 2, -15, -32, -32, -7, -30, -2, 568
4798, 1, 1, -28, -9, -27, -6, -38, -2, -27, -6, 728
4799, 1, 1, -26, -7, -24, -14, -22, -2, 1, 6, 723
4800, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72
4801, 1, 2, -9, 0, -9, 0, -12, 0, -12, 0, 204
4802, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149
4803, 1, 2, 1, -3, 1, -3, 4, 28, 4, 28, 133
4804, 1, 3, 22, -4, -4, -4, 22, -4, -4, -4, 28
4805, 1, 0, 0, -4, 0, -4, 0, -4, 0, -4, 115
4806, 1, 2, -6, -2, -6, -2, 1, -5, 1, -5, 276
4807, 1, 0, -3, -13, -3, -13, -3, -13, -3, -13, 269
4808, 1, 0, 0, -4, 0, -4, 0, -4, 0, -4, 217
4809, 1, 3, 0, -4, -4, -3, 0, -4, -4, -3, 214
4810, 1, 2, -4, -4, -4, -4, 0, -4, 0, -4, 225
4811, 1, 2, 0, -3, 0, -3, 0, -4, 0, -4, 216
4812, 1, 2, -2, -2, -2, -2, -8, -4, -8, -4, 402
4813, 1, 1, -23, 37, -3, 15, 12, 8, -12, 13, 289
4814, 1, 2, -4, 25, -4, 25, 4, 12, 4, 12, 333
4815, 1, 2, 5, 45, 5, 45, 2, 18, 2, 18, 316
4816, 1, 1, 5, 0, -4, 0, 26, -6, 8, -6, 267
4817, 1, 0, -4, -4, -4, -4, -4, -4, -4, -4, 365
4818, 1, 1, 1, -6, -4, -5, 0, 0, -4, -2, 467
4819, 1, 1, 0, -7, -17, -4, -4, -4, 1, -1, 639
4820, 1, 1, -4, -3, -6, 3, -6, 3, -10, -3, 815
4821, 1, 1, 6, -14, -16, -22, 30, 4, 10, 14, 578
4822, 1, 1, 16, -8, 47, -8, -7, 16, -29, -5, 533
4823, 1, 2, -7, -10, -7, -10, -13, -49, -13, -49, 553
4824, 1, 1, -40, -12, -18, -9, 57, 11, 44, -34, 460
4825, 1, 1, -60, -12, -76, -12, -8, 22, -73, -17, 535
4826, 1, 1, 12, -4, 10, -2, 6, -6, 0, -8, 539
4827, 1, 2, 0, -5, 0, -5, 0, -4, 0, -4, 904
4828, 1, 2, 4, -4, 4, -4, 3, -5, 3, -5, 565
4829, 1, 3, 6, -3, 2, -6, 6, -3, 2, -6, 938
4830, 1, 0, 3, -6, 3, -6, 3, -6, 3, -6, 1149
4831, 1, 2, -2, -4, -2, -4, 0, -6, 0, -6, 228
4832, 1, 0, 0, -8, 0, -8, 0, -8, 0, -8, 153
4833, 1, 2, -4, -6, -4, -6, 0, -6, 0, -6, 224
4834, 1, 3, -1, -6, -4, -6, -1, -6, -4, -6, 604
4835, 1, 1, 0, -8, -10, -6, -2, -7, 0, -6, 1041
4836, 1, 1, 19, 4, 36, -27, -8, -2, 62, -34, 267
